Game,Winner,Sequence,XRow,XCol,ORow,OCol
game000208,X,6,1,5,7,3
game000208,X,7,3,3,2,7
game000208,X,8,5,2,7,5
game000208,X,9,7,4,6,4
game000208,X,10,5,5,0,3
game000208,X,11,7,1,4,4
game000208,X,12,7,6,4,6
game000208,X,13,3,1,6,5
game000208,X,14,0,5,5,3
game000208,X,15,2,0,6,6
game000208,X,16,6,1,3,2
game000209,O,0,3,2,7,4
game000209,O,1,2,1,1,2
game000209,O,2,4,5,0,2
game000209,O,3,6,5,1,0
game000209,O,4,1,4,5,0
game000209,O,5,0,3,3,1
game000209,O,6,0,4,2,0
game000209,O,7,5,1,0,6
game000209,O,8,2,2,3,4
game000209,O,9,0,5,1,5
game000209,O,10,0,7,3,7
game000209,O,11,4,1,4,3
game000209,O,12,6,2,6,4
game000209,O,13,3,3,7,5
game000209,O,14,7,1,2,7
game000209,O,15,5,5,3,0
game000209,O,16,3,6,2,3
game000209,O,17,1,7,2,5
game000209,O,18,6,3,7,0
game000209,O,19,6,1,0,1
game000209,O,20,6,0,5,3
game000209,O,21,4,6,1,3
game000209,O,22,6,7,7,7
game000209,O,23,5,6,2,4
game000209,O,24,7,6,4,2
game000210,O,0,4,6,6,0
game000210,O,1,2,1,6,2
game000210,O,2,2,0,0,3
game000210,O,3,2,6,7,7
game000210,O,4,4,3,3,6
game000210,O,5,5,1,7,0
game000210,O,6,6,7,3,3
game000210,O,7,0,7,6,3
game000210,O,8,7,3,3,7
game000210,O,9,7,6,1,1
game000210,O,10,0,4,7,4
game000210,O,11,7,2,5,6
game000210,O,12,2,3,4,2
game000210,O,13,2,4,1,6
game000210,O,14,3,1,2,2
game000210,O,15,7,5,0,2
game000210,O,16,1,5,5,0
game000210,O,17,7,1,6,4
game000210,O,18,3,0,5,4
game000210,O,19,1,2,1,4
game000210,O,20,4,7,4,1
game000210,O,21,2,5,3,4
game000210,O,22,3,2,6,5
game000210,O,23,4,5,5,3
game000210,O,24,1,0,0,6
game000210,O,25,3,5,0,5
game000210,O,26,6,1,5,7
game000210,O,27,1,3,6,6
game000211,O,0,6,5,4,2
game000211,O,1,5,0,1,3
game000211,O,2,2,7,4,7
game000211,O,3,7,1,7,5
game000211,O,4,6,6,6,2
game000211,O,5,3,4,7,2
game000211,O,6,1,0,6,3
game000211,O,7,6,7,0,7
game000211,O,8,1,4,1,6
game000211,O,9,0,6,3,6
game000211,O,10,7,3,2,2
game000211,O,11,5,1,5,4
game000211,O,12,0,1,5,5
game000211,O,13,4,5,5,3
game000211,O,14,5,2,5,7
game000211,O,15,5,6,0,2
game000211,O,16,4,0,1,2
game000211,O,17,1,7,6,0
game000211,O,18,1,5,2,1
game000211,O,19,2,4,3,7
game000211,O,20,2,6,3,2
game000212,O,0,5,2,6,5
game000212,O,1,3,7,7,3
game000212,O,2,1,3,6,1
game000212,O,3,5,4,0,0
game000212,O,4,3,3,7,0
game000212,O,5,2,1,4,1
game000212,O,6,6,3,2,3
game000212,O,7,4,5,5,7
game000212,O,8,1,6,0,6
game000212,O,9,4,6,1,1
game000212,O,10,1,5,5,1
game000212,O,11,3,2,4,3
game000212,O,12,5,0,0,1
game000212,O,13,3,6,4,0
game000212,O,14,0,3,3,0
game000212,O,15,5,3,7,1
game000212,O,16,7,6,7,2
game000212,O,17,3,1,4,7
game000212,O,18,0,5,7,7
game000212,O,19,6,0,1,4
game000212,O,20,0,2,2,5
game000212,O,21,2,0,0,7
game000212,O,22,1,0,4,4
game000212,O,23,6,4,5,5
game000212,O,24,3,4,6,2
game000212,O,25,2,4,2,2
game000212,O,26,1,2,5,6
game000212,O,27,7,4,4,2
game000213,t,0,1,2,2,6
game000213,t,1,7,0,1,7
game000213,t,2,1,3,5,4
game000213,t,3,4,4,1,4
game000213,t,4,3,1,0,5
game000213,t,5,0,1,3,5
game000213,t,6,7,6,1,6
game000213,t,7,5,6,5,2
game000213,t,8,0,2,5,1
game000213,t,9,4,3,3,6
game000213,t,10,2,4,3,3
game000213,t,11,6,2,2,2
game000213,t,12,6,1,1,5
game000213,t,13,5,7,0,4
game000213,t,14,6,3,2,1
game000213,t,15,6,7,2,7
game000213,t,16,3,0,2,3
game000213,t,17,4,5,4,0
game000213,t,18,0,7,4,2
game000213,t,19,3,7,0,0
game000213,t,20,3,4,6,5
game000213,t,21,7,1,0,3
game000213,t,22,5,3,6,0
game000213,t,23,2,0,7,7
game000213,t,24,6,4,6,6
game000213,t,25,0,6,1,0
game000213,t,26,7,5,7,2
game000213,t,27,4,1,4,6
game000213,t,28,5,0,5,5
game000213,t,29,2,5,4,7
game000213,t,30,7,3,7,4
game000213,t,31,3,2,1,1
game000214,X,0,3,4,2,5
game000214,X,1,2,7,4,4
game000214,X,2,6,4,1,4
game000214,X,3,4,3,7,3
game000214,X,4,3,0,5,0
game000214,X,5,2,3,6,0
game000214,X,6,3,2,1,3
game000214,X,7,2,1,6,6
game000214,X,8,2,2,5,2
game000214,X,9,0,2,7,7
game000214,X,10,4,6,6,1
game000214,X,11,7,0,3,7
game000214,X,12,3,3,6,2
game000214,X,13,0,5,4,7
game000214,X,14,1,2,0,4
game000215,X,0,3,5,7,5
game000215,X,1,2,5,2,1
game000215,X,2,2,4,7,1
game000215,X,3,0,6,2,3
game000215,X,4,6,0,2,7
game000215,X,5,1,2,7,2
game000215,X,6,6,2,6,4
game000215,X,7,0,1,0,2
game000215,X,8,1,7,3,4
game000215,X,9,7,6,1,4
game000215,X,10,6,1,4,6
game000215,X,11,5,4,6,3
game000215,X,12,5,3,7,7
game000215,X,13,0,3,3,6
game000215,X,14,5,5,2,6
game000215,X,15,0,7,4,0
game000215,X,16,7,0,5,6
game000215,X,17,3,2,0,4
game000215,X,18,3,0,0,0
game000215,X,19,1,1,3,7
game000215,X,20,1,3,6,7
game000215,X,21,6,5,5,2
game000215,X,22,1,6,2,0
game000215,X,23,5,0,3,1
game000215,X,24,6,6,2,2
game000215,X,25,4,4,1,0
game000215,X,26,3,3,0,5
game000216,O,0,2,2,5,5
game000216,O,1,2,4,5,3
game000216,O,2,7,5,4,7
game000216,O,3,6,3,3,6
game000216,O,4,6,0,7,3
game000216,O,5,0,7,1,6
game000216,O,6,1,1,5,4
game000216,O,7,7,2,0,5
game000216,O,8,3,4,5,2
game000216,O,9,1,5,2,1
game000216,O,10,2,6,0,6
game000216,O,11,6,7,1,3
game000216,O,12,3,0,4,1
game000216,O,13,4,2,2,3
game000216,O,14,6,5,5,1
game000217,X,0,3,3,5,7
game000217,X,1,0,5,0,6
game000217,X,2,4,4,1,1
game000217,X,3,4,7,6,0
game000217,X,4,6,1,1,3
game000217,X,5,3,4,0,0
game000217,X,6,7,1,7,2
game000217,X,7,4,6,2,0
game000217,X,8,7,7,3,5
game000217,X,9,7,3,2,4
game000217,X,10,6,5,2,6
game000217,X,11,6,6,4,3
game000217,X,12,1,5,3,1
game000217,X,13,2,1,1,2
game000217,X,14,6,3,2,2
game000217,X,15,2,7,7,6
game000217,X,16,2,3,2,5
game000217,X,17,5,4,1,0
game000217,X,18,5,0,5,2
game000217,X,19,1,4,5,6
game000218,O,0,7,5,2,5
game000218,O,1,7,6,3,6
game000218,O,2,3,3,0,6
game000218,O,3,6,4,6,2
game000218,O,4,4,4,1,0
game000218,O,5,2,0,3,0
game000218,O,6,2,1,4,1
game000218,O,7,0,0,1,3
game000218,O,8,3,5,3,7
game000218,O,9,7,4,5,0
game000218,O,10,2,6,1,7
game000218,O,11,0,1,0,4
game000218,O,12,2,2,2,7
game000218,O,13,5,3,7,1
game000218,O,14,5,2,3,4
game000218,O,15,4,6,1,4
game000218,O,16,1,5,1,1
game000218,O,17,3,1,7,0
game000218,O,18,7,2,3,2
game000218,O,19,5,7,1,6
game000218,O,20,0,5,6,7
game000218,O,21,5,6,6,5
game000218,O,22,6,3,2,3
game000219,O,0,0,5,3,4
game000219,O,1,7,7,5,2
game000219,O,2,7,2,3,1
game000219,O,3,5,1,7,1
game000219,O,4,0,6,2,3
game000219,O,5,3,0,1,5
game000219,O,6,3,2,5,5
game000219,O,7,4,1,1,6
game000219,O,8,6,7,4,3
game000219,O,9,3,7,5,7
game000219,O,10,6,3,5,4
game000219,O,11,7,4,3,5
game000219,O,12,4,7,2,1
game000219,O,13,1,1,6,4
game000219,O,14,1,4,7,6
game000219,O,15,0,1,2,4
game000219,O,16,0,4,4,4
game000220,X,0,7,1,4,5
game000220,X,1,4,6,1,0
game000220,X,2,5,6,1,4
game000220,X,3,3,6,4,3
game000220,X,4,3,1,5,4
game000220,X,5,3,5,5,5
game000220,X,6,2,1,7,2
game000220,X,7,3,2,5,0
game000220,X,8,7,4,7,5
game000220,X,9,0,2,4,4
game000220,X,10,5,1,6,0
game000220,X,11,4,0,0,5
game000220,X,12,7,3,1,1
game000220,X,13,3,3,2,7
game000220,X,14,0,6,6,2
game000220,X,15,1,7,4,7
game000220,X,16,5,7,2,2
game000220,X,17,3,0,1,6
game000220,X,18,0,7,2,6
game000220,X,19,6,6,4,2
game000220,X,20,6,5,6,4
game000220,X,21,1,2,0,4
game000220,X,22,5,3,7,0
game000220,X,23,6,3,3,4
game000220,X,24,6,7,0,1
game000220,X,25,5,2,3,7
game000220,X,26,2,4,7,7
game000220,X,27,0,3,0,0
game000221,O,0,1,1,0,3
game000221,O,1,4,5,1,5
game000221,O,2,7,5,0,2
game000221,O,3,6,2,7,4
game000221,O,4,7,0,7,1
game000221,O,5,6,1,3,1
game000221,O,6,0,5,2,3
game000221,O,7,6,7,1,7
game000221,O,8,6,6,6,3
game000221,O,9,3,4,5,3
game000221,O,10,4,6,6,0
game000221,O,11,3,0,7,6
game000221,O,12,0,4,4,3
game000221,O,13,7,3,7,7
game000221,O,14,7,2,4,1
game000221,O,15,3,6,2,7
game000221,O,16,2,6,4,0
game000221,O,17,0,7,2,0
game000221,O,18,5,0,3,7
game000221,O,19,6,4,1,6
game000221,O,20,4,2,3,3
game000222,O,0,0,6,2,3
game000222,O,1,1,0,4,2
game000222,O,2,7,7,0,4
game000222,O,3,3,3,1,6
game000222,O,4,1,3,7,1
game000222,O,5,5,5,4,7
game000222,O,6,0,2,5,4
game000222,O,7,4,3,5,2
game000222,O,8,1,7,6,7
game000222,O,9,5,3,7,4
game000222,O,10,6,5,6,2
game000222,O,11,3,6,7,6
game000222,O,12,2,5,5,1
game000222,O,13,2,6,1,4
game000222,O,14,4,1,4,4
game000222,O,15,6,3,1,5
game000222,O,16,0,5,4,0
game000222,O,17,6,0,7,2
game000222,O,18,5,0,1,1
game000222,O,19,3,5,3,7
game000222,O,20,3,4,4,5
game000222,O,21,2,2,3,2
game000223,X,0,0,3,5,4
game000223,X,1,0,1,3,3
game000223,X,2,2,3,7,2
game000223,X,3,5,1,0,7
game000223,X,4,6,2,5,2
game000223,X,5,2,6,4,6
game000223,X,6,0,2,7,3
game000223,X,7,1,0,2,2
game000223,X,8,7,7,4,0
game000223,X,9,6,6,7,6
game000223,X,10,3,7,1,6
game000223,X,11,3,0,0,4
game000223,X,12,7,4,4,7
game000223,X,13,1,2,4,1
game000223,X,14,5,3,2,4
game000223,X,15,3,5,7,5
game000223,X,16,5,6,5,7
game000223,X,17,0,6,3,1
game000223,X,18,7,0,3,4
game000223,X,19,1,3,0,5
game000223,X,20,1,7,2,0
game000223,X,21,6,1,4,5
game000223,X,22,6,3,5,5
game000223,X,23,1,5,2,1
game000223,X,24,2,7,6,7
game000223,X,25,6,0,0,0
game000223,X,26,3,2,2,5
game000224,X,0,1,1,5,5
game000224,X,1,3,0,5,4
game000224,X,2,2,2,4,0
game000224,X,3,4,1,7,3
game000224,X,4,3,5,6,5
game000224,X,5,2,1,6,7
game000224,X,6,0,4,5,3
game000224,X,7,0,0,1,5
game000224,X,8,4,6,0,2
game000224,X,9,1,3,0,3
game000224,X,10,5,7,3,1
game000224,X,11,2,6,4,4
game000224,X,12,5,6,3,4
game000224,X,13,7,0,7,1
game000224,X,14,7,5,7,2
game000224,X,15,6,2,2,3
game000224,X,16,6,1,5,2
game000224,X,17,1,4,4,5
game000224,X,18,3,7,4,2
game000224,X,19,4,7,1,0
game000224,X,20,1,2,6,6
game000224,X,21,2,7,6,0
game000224,X,22,5,1,7,7
game000224,X,23,3,3,5,0
game000224,X,24,0,6,6,4
game000225,t,0,3,7,1,3
game000225,t,1,4,6,1,7
game000225,t,2,5,5,4,3
game000225,t,3,1,1,6,5
game000225,t,4,6,3,0,3
game000225,t,5,2,6,4,2
game000225,t,6,7,2,4,1
game000225,t,7,7,3,5,4
game000225,t,8,4,0,2,4
game000225,t,9,0,6,2,2
game000225,t,10,5,6,6,4
game000225,t,11,3,3,3,5
game000225,t,12,5,3,5,7
game000225,t,13,2,0,5,1
game000225,t,14,1,6,0,7
game000225,t,15,1,5,6,7
game000225,t,16,7,6,3,6
game000225,t,17,3,1,7,7
game000225,t,18,6,1,5,0
game000225,t,19,5,2,3,2
game000225,t,20,1,2,3,0
game000225,t,21,0,4,1,0
game000225,t,22,2,5,0,1
game000225,t,23,0,0,7,5
game000225,t,24,4,7,6,6
game000225,t,25,2,3,2,7
game000225,t,26,2,1,7,0
game000225,t,27,6,2,6,0
game000225,t,28,4,4,4,5
game000225,t,29,0,2,1,4
game000225,t,30,7,4,7,1
game000225,t,31,0,5,3,4
game000226,O,0,0,5,1,6
game000226,O,1,1,4,1,3
game000226,O,2,0,3,1,2
game000226,O,3,2,3,0,1
game000226,O,4,0,6,6,1
game000226,O,5,4,6,4,4
game000226,O,6,7,2,6,0
game000226,O,7,0,0,7,0
game000226,O,8,5,5,3,2
game000226,O,9,7,5,7,1
game000226,O,10,0,7,3,1
game000226,O,11,7,3,3,4
game000226,O,12,2,4,1,1
game000226,O,13,1,7,5,7
game000226,O,14,5,4,6,7
game000226,O,15,2,7,7,4
game000226,O,16,6,5,4,5
game000226,O,17,4,2,3,3
game000226,O,18,4,7,2,5
game000226,O,19,4,1,5,3
game000226,O,20,5,6,5,2
game000226,O,21,6,3,3,5
game000227,X,0,3,4,3,1
game000227,X,1,4,7,0,6
game000227,X,2,2,0,5,5
game000227,X,3,7,1,3,3
game000227,X,4,0,5,5,4
game000227,X,5,0,1,5,7
game000227,X,6,4,4,1,1
game000227,X,7,4,6,0,7
game000227,X,8,5,3,4,2
game000227,X,9,0,3,3,2
game000227,X,10,2,7,7,6
game000227,X,11,2,5,1,0
game000227,X,12,1,3,7,4
game000227,X,13,4,0,2,4
game000227,X,14,2,1,5,6
game000227,X,15,1,4,7,3
game000227,X,16,5,2,1,7
game000227,X,17,7,7,7,5
game000227,X,18,5,0,0,2
game000227,X,19,6,0,3,5
game000228,X,0,1,2,6,4
game000228,X,1,7,3,0,2
game000228,X,2,1,4,0,5
game000228,X,3,5,3,5,7
game000228,X,4,4,5,7,7
game000228,X,5,5,2,3,3
game000228,X,6,1,0,1,6
game000228,X,7,3,7,6,1
game000228,X,8,1,7,3,2
game000228,X,9,4,6,6,2
game000228,X,10,6,3,1,1
game000228,X,11,5,6,2,6
game000228,X,12,6,5,0,7
game000228,X,13,4,0,3,0
game000228,X,14,4,1,2,3
game000228,X,15,3,5,0,0
game000228,X,16,2,2,2,0
game000228,X,17,3,4,0,3
game000228,X,18,0,1,2,1
game000228,X,19,5,1,7,2
game000228,X,20,2,5,7,5
game000229,X,0,7,7,6,3
game000229,X,1,7,6,4,6
game000229,X,2,0,4,2,5
game000229,X,3,7,5,2,6
game000229,X,4,2,4,0,2
game000229,X,5,1,6,5,0
game000229,X,6,5,2,0,0
game000229,X,7,3,3,2,1
game000229,X,8,7,2,6,5
game000229,X,9,3,6,1,5
game000229,X,10,3,7,2,3
game000229,X,11,6,1,0,1
game000229,X,12,7,0,4,2
game000229,X,13,1,1,6,6
game000229,X,14,1,4,7,3
game000229,X,15,0,5,5,1
game000229,X,16,1,7,4,3
game000229,X,17,3,5,7,4
game000229,X,18,1,0,4,5
game000230,X,0,2,3,1,0
game000230,X,1,3,2,4,5
game000230,X,2,3,0,0,3
game000230,X,3,4,2,7,0
game000230,X,4,3,4,0,1
game000230,X,5,6,2,5,7
game000230,X,6,3,6,3,1
game000230,X,7,0,6,2,0
game000230,X,8,5,0,4,3
game000230,X,9,7,6,0,0
game000230,X,10,2,5,6,0
game000230,X,11,1,4,7,5
game000231,X,0,6,2,2,3
game000231,X,1,6,1,7,4
game000231,X,2,7,1,7,2
game000231,X,3,6,7,2,1
game000231,X,4,4,1,1,3
game000231,X,5,6,5,5,2
game000231,X,6,4,5,7,7
game000231,X,7,4,7,2,7
game000231,X,8,1,5,4,6
game000231,X,9,3,3,6,0
game000231,X,10,6,4,3,4
game000231,X,11,3,6,3,1
game000231,X,12,0,0,4,3
game000231,X,13,5,4,4,4
game000231,X,14,5,6,5,5
game000231,X,15,3,0,5,3
game000231,X,16,6,6,0,7
game000231,X,17,7,6,3,7
game000231,X,18,5,7,7,0
game000231,X,19,2,2,2,4
game000231,X,20,5,0,2,0
game000231,X,21,4,0,5,1
game000231,X,22,0,1,1,1
game000232,X,0,5,5,4,5
game000232,X,1,4,2,7,5
game000232,X,2,6,1,0,6
game000232,X,3,4,4,3,3
game000232,X,4,3,6,5,1
game000232,X,5,6,7,2,3
game000232,X,6,1,3,7,3
game000232,X,7,2,0,2,1
game000232,X,8,5,4,2,4
game000232,X,9,7,1,3,0
game000232,X,10,7,6,2,5
game000232,X,11,1,7,6,5
game000232,X,12,1,6,7,2
game000232,X,13,5,7,2,7
game000232,X,14,0,2,3,1
game000232,X,15,2,6,7,0
game000232,X,16,4,0,7,4
game000232,X,17,1,4,1,0
game000232,X,18,0,7,0,3
game000232,X,19,2,2,4,6
game000232,X,20,6,3,1,2
game000232,X,21,4,1,4,3
game000232,X,22,3,5,0,1
game000232,X,23,5,6,6,2
game000232,X,24,3,7,5,2
game000232,X,25,0,0,1,1
game000232,X,26,7,7,0,5
game000232,X,27,5,0,3,2
game000232,X,28,6,4,4,7
game000233,O,0,6,2,6,7
game000233,O,1,0,1,1,4
game000233,O,2,7,4,5,1
game000233,O,3,3,5,5,3
game000233,O,4,6,0,4,6
game000233,O,5,4,4,6,3
game000233,O,6,0,0,7,5
game000233,O,7,5,7,1,3
game000233,O,8,3,2,3,6
game000233,O,9,2,5,0,5
game000233,O,10,3,7,4,3
game000233,O,11,5,2,6,1
game000233,O,12,2,2,0,3
game000233,O,13,3,0,2,1
game000233,O,14,6,6,2,3
game000233,O,15,1,6,3,4
game000233,O,16,7,2,1,1
game000233,O,17,5,5,3,1
game000233,O,18,2,7,1,5
game000233,O,19,4,5,6,4
game000233,O,20,5,6,7,3
game000233,O,21,5,0,6,5
game000233,O,22,0,7,7,0
game000233,O,23,7,6,0,6
game000233,O,24,1,2,7,7
game000233,O,25,1,0,3,3
game000234,X,0,5,5,1,2
game000234,X,1,3,5,3,4
game000234,X,2,3,7,7,5
game000234,X,3,7,6,6,6
game000234,X,4,6,0,2,4
game000234,X,5,7,0,7,1
game000234,X,6,1,3,1,5
game000234,X,7,4,3,3,1
game000234,X,8,6,5,0,7
game000234,X,9,0,3,1,0
game000234,X,10,1,6,7,2
game000234,X,11,4,2,6,1
game000234,X,12,5,4,2,0
game000234,X,13,5,0,4,7
game000234,X,14,5,6,5,3
game000234,X,15,0,5,5,1
game000234,X,16,2,3,0,4
game000234,X,17,5,2,1,4
game000234,X,18,2,5,2,1
game000235,X,0,4,7,4,6
game000235,X,1,7,4,6,1
game000235,X,2,6,0,4,1
game000235,X,3,2,2,7,6
game000235,X,4,1,4,3,2
game000235,X,5,2,7,5,7
game000235,X,6,5,4,5,0
game000235,X,7,1,0,1,1
game000235,X,8,7,2,4,4
game000235,X,9,2,5,7,3
game000235,X,10,2,0,4,0
game000235,X,11,5,1,1,7
game000235,X,12,0,3,0,0
game000235,X,13,3,1,3,3
game000235,X,14,7,5,4,2
game000235,X,15,0,1,6,5
game000235,X,16,7,0,3,0
game000235,X,17,3,5,1,2
game000235,X,18,0,5,3,7
game000235,X,19,2,4,0,4
game000235,X,20,2,3,4,5
game000235,X,21,1,6,5,3
game000235,X,22,4,3,7,1
game000235,X,23,6,6,6,3
game000235,X,24,1,3,5,6
game000235,X,25,7,7,5,2
game000235,X,26,6,2,3,4
game000236,X,0,5,4,1,3
game000236,X,1,3,2,0,0
game000236,X,2,5,2,0,1
game000236,X,3,2,3,5,6
game000236,X,4,7,2,7,3
game000236,X,5,5,3,7,0
game000236,X,6,1,1,6,3
game000236,X,7,2,5,7,1
game000236,X,8,3,6,7,6
game000236,X,9,6,4,4,0
game000236,X,10,4,3,7,5
game000236,X,11,4,4,7,7
game000236,X,12,1,2,2,6
game000236,X,13,1,6,2,1
game000236,X,14,5,1,1,5
game000236,X,15,4,2,6,1
game000236,X,16,1,7,6,7
game000237,X,0,2,4,3,7
game000237,X,1,1,4,5,1
game000237,X,2,1,1,6,6
game000237,X,3,0,1,2,1
game000237,X,4,2,0,4,4
game000237,X,5,4,2,3,2
game000237,X,6,7,6,2,2
game000237,X,7,7,1,4,6
game000237,X,8,6,5,2,5
game000237,X,9,7,7,6,4
game000237,X,10,6,3,1,7
game000237,X,11,3,1,0,6
game000237,X,12,4,1,5,5
game000237,X,13,1,2,3,0
game000237,X,14,1,3,5,4
game000237,X,15,0,3,0,0
game000237,X,16,2,3,7,5
game000238,O,0,0,4,0,3
game000238,O,1,6,5,6,7
game000238,O,2,7,5,3,5
game000238,O,3,2,7,5,4
game000238,O,4,4,2,1,3
game000238,O,5,3,7,4,0
game000238,O,6,5,5,6,0
game000238,O,7,4,1,2,4
game000238,O,8,1,0,7,1
game000238,O,9,4,3,0,5
game000238,O,10,3,3,5,2
game000238,O,11,5,6,1,4
game000238,O,12,0,1,7,3
game000238,O,13,2,3,3,4
game000238,O,14,4,6,5,7
game000238,O,15,0,0,6,1
game000238,O,16,0,7,4,7
game000238,O,17,6,6,1,6
game000238,O,18,7,4,6,4
game000238,O,19,7,0,5,0
game000238,O,20,4,5,2,5
game000238,O,21,0,6,5,1
game000238,O,22,1,2,4,4
game000239,O,0,3,6,1,1
game000239,O,1,0,7,5,7
game000239,O,2,1,6,4,2
game000239,O,3,7,2,0,1
game000239,O,4,2,5,1,4
game000239,O,5,3,1,7,1
game000239,O,6,7,4,2,6
game000239,O,7,1,2,5,5
game000239,O,8,7,5,3,2
game000239,O,9,0,0,1,7
game000239,O,10,5,3,2,1
game000239,O,11,3,5,4,0
game000239,O,12,2,4,3,3
game000239,O,13,3,4,0,4
game000239,O,14,6,3,5,6
game000239,O,15,1,5,4,4
game000239,O,16,6,4,4,7
game000239,O,17,7,6,1,0
game000239,O,18,5,4,2,0
game000239,O,19,0,6,6,5
game000239,O,20,7,7,7,3
game000239,O,21,5,0,4,5
game000239,O,22,4,6,1,3
game000239,O,23,0,3,5,1
game000239,O,24,0,5,6,2
game000239,O,25,3,0,4,3
game000239,O,26,2,7,6,6
game000239,O,27,0,2,2,2
game000240,X,0,6,1,3,2
game000240,X,1,7,6,4,1
game000240,X,2,4,0,5,0
game000240,X,3,4,4,5,1
game000240,X,4,5,7,3,3
game000240,X,5,3,1,6,3
game000240,X,6,2,0,3,7
game000240,X,7,5,3,7,3
game000240,X,8,7,1,5,5
game000240,X,9,7,7,2,3
game000240,X,10,7,4,4,7
game000240,X,11,6,6,5,6
game000240,X,12,7,5,6,2
game000240,X,13,1,6,3,0
game000240,X,14,4,6,3,5
game000240,X,15,1,5,2,6
game000240,X,16,1,0,1,1
game000240,X,17,4,2,0,5
game000240,X,18,6,7,4,3
game000240,X,19,0,4,4,5
game000240,X,20,7,2,0,0
game000241,X,0,2,0,0,0
game000241,X,1,2,7,7,0
game000241,X,2,1,5,5,0
game000241,X,3,5,3,4,6
game000241,X,4,2,6,7,3
game000241,X,5,4,7,3,7
game000241,X,6,3,1,1,1
game000241,X,7,7,7,1,3
game000241,X,8,4,3,3,2
game000241,X,9,3,6,3,5
game000241,X,10,7,5,3,0
game000241,X,11,5,1,0,1
game000241,X,12,6,4,4,0
game000241,X,13,5,5,6,5
game000241,X,14,6,3,6,6
game000241,X,15,2,4,7,4
game000241,X,16,0,3,7,2
game000241,X,17,5,4,4,4
game000241,X,18,6,7,4,1
game000241,X,19,1,0,4,5
game000241,X,20,1,7,1,2
game000241,X,21,2,5,3,3
game000241,X,22,0,4,0,7
game000241,X,23,3,4,0,5
game000242,X,0,6,0,1,6
game000242,X,1,1,4,7,5
game000242,X,2,7,0,3,3
game000242,X,3,3,1,3,2
game000242,X,4,3,0,7,1
game000242,X,5,5,3,0,2
game000242,X,6,1,7,6,1
game000242,X,7,2,6,6,5
game000242,X,8,2,5,5,1
game000242,X,9,0,5,2,7
game000242,X,10,4,7,3,6
game000242,X,11,4,3,1,5
game000242,X,12,4,0,5,2
game000242,X,13,2,3,2,1
game000242,X,14,7,6,0,1
game000242,X,15,7,4,3,5
game000242,X,16,4,4,5,4
game000242,X,17,4,6,0,4
game000242,X,18,1,2,5,7
game000242,X,19,2,4,0,0
game000242,X,20,7,7,1,1
game000242,X,21,5,6,7,3
game000242,X,22,7,2,4,2
game000242,X,23,4,1,6,2
game000242,X,24,6,6,1,0
game000243,X,0,5,7,7,4
game000243,X,1,7,6,3,4
game000243,X,2,7,1,6,7
game000243,X,3,2,3,6,0
game000243,X,4,3,7,2,0
game000243,X,5,7,2,0,3
game000243,X,6,4,3,2,5
game000243,X,7,1,0,0,6
game000243,X,8,1,2,0,2
game000243,X,9,5,6,0,0
game000243,X,10,0,4,6,6
game000243,X,11,5,4,4,4
game000243,X,12,5,1,3,6
game000243,X,13,3,5,6,3
game000243,X,14,1,6,3,0
game000243,X,15,1,7,5,3
game000243,X,16,6,5,5,0
game000243,X,17,6,1,5,5
game000243,X,18,0,1,6,2
game000243,X,19,2,2,2,7
game000244,X,0,3,6,1,4
game000244,X,1,1,0,3,2
game000244,X,2,2,7,0,2
game000244,X,3,7,4,2,1
game000244,X,4,5,7,2,5
game000244,X,5,3,3,4,5
game000244,X,6,2,6,5,2
game000244,X,7,0,3,7,2
game000244,X,8,3,4,1,7
game000244,X,9,6,3,1,3
game000244,X,10,3,1,4,6
game000244,X,11,2,3,7,1
game000244,X,12,3,0,4,1
game000244,X,13,5,3,4,2
game000244,X,14,0,5,6,0
game000244,X,15,5,5,7,0
game000244,X,16,1,1,4,0
game000245,X,0,3,6,1,1
game000245,X,1,3,3,1,7
game000245,X,2,0,0,4,0
game000245,X,3,3,2,7,4
game000245,X,4,1,2,2,5
game000245,X,5,2,3,1,5
game000245,X,6,5,3,2,4
game000245,X,7,1,6,4,1
game000245,X,8,4,5,3,4
game000245,X,9,5,4,6,2
game000245,X,10,2,6,4,6
game000245,X,11,0,2,3,1
game000245,X,12,2,7,3,0
game000245,X,13,2,2,5,2
game000245,X,14,0,7,7,7
game000245,X,15,4,4,0,4
game000245,X,16,7,0,1,0
game000245,X,17,4,3,5,5
game000245,X,18,5,0,6,5
game000246,O,0,3,7,0,7
game000246,O,1,7,6,2,1
game000246,O,2,5,6,4,4
game000246,O,3,3,5,1,6
game000246,O,4,2,0,4,3
game000246,O,5,5,4,2,7
game000246,O,6,5,0,6,6
game000246,O,7,7,7,0,2
game000246,O,8,1,7,7,4
game000246,O,9,5,1,5,5
game000246,O,10,4,6,6,7
game000246,O,11,6,0,7,3
game000246,O,12,6,2,4,2
game000246,O,13,4,5,5,7
game000246,O,14,3,6,3,3
game000246,O,15,2,5,2,2
game000247,O,0,2,3,5,6
game000247,O,1,0,1,4,6
game000247,O,2,7,6,3,1
game000247,O,3,6,5,6,2
game000247,O,4,6,3,0,2
game000247,O,5,7,4,7,5
game000247,O,6,1,7,3,7
game000247,O,7,0,0,6,6
game000247,O,8,4,7,7,2
game000247,O,9,6,0,2,6
game000247,O,10,7,3,2,4
